id,varieties
59689,"Chardonnay,Malvasia,"
59690,"PinotGrigio,"
59692,"Macabeo70%,SauvignonBlanc30%,"
59693,"Monastrell60%,Syrah40%,"
59694,"Monastrell100%,"
59695,"Syrah100%,"
59696,"Monastrell85%,Syrah10%,GarnachaTinta5%,"
59697,"Monastrell95%,Garnacha5%,"
59698,"Chardonnay,SauvignonBlanc,Semillon,"
59699,"Shiraz100%,"
59700,"Chardonnay100%,"
59701,"Shiraz100%,"
59703,"Blend,"
59704,"Shiraz100%,"
59705,"Merlot33%,CabernetSauvignon33%,CabernetFranc33%,"
59706,"CabernetSauvignon100%,"
59707,"Shiraz100%,"
59708,"CabernetSauvignon92%,PetitVerdot8%,"
59709,"Grenache60%,Mourvedre40%,"
59710,"Shiraz,"
59711,"Shiraz,"
59712,"Shiraz,"
59713,"Shiraz100%,"
59714,"Shiraz,"
59715,"Shiraz,"
59716,"Carmenere100%,"
59719,"PinotNoir100%,"
59720,"PinotNoir100%,"
59721,"SauvignonBlanc100%,"
59723,"Chardonnay100%,"
59726,"SauvignonBlanc100%,"
59727,"PinotNoir100%,"
59728,"Chardonnay100%,"
59729,"SauvignonBlanc100%,"
59730,"Chardonnay99%,PetitVerdot1%,"
59731,"Chardonnay90%,SauvignonBlanc10%,"
59732,"Shiraz85%,Colombard11%,Chardonnay4%,"
59733,"Moscato100%,"
59740,"Grenache70%,Shiraz30%,"
59741,"Shiraz100%,"
59742,"Grenache100%,"
59743,"Shiraz100%,"
59745,"CabernetSauvignon100%,"
59746,"CabernetSauvignon100%,"
59747,"Merlot100%,"
59748,"Chardonnay100%,"
59752,"CabernetSauvignon100%,"
59755,"CabernetSauvignon100%,"
59756,"CabernetSauvignon60%,Carmenere40%,"
59757,"CabernetSauvignon90%,Carmenere5%,Malbec5%,"
59761,"CabernetSauvignon100%,"
59762,"Chardonnay100%,"
59763,"Carmenere100%,"
59764,"CabernetSauvignon100%,"
59765,"Syrah100%,"
59766,"Merlot100%,"
59767,"Chardonnay100%,"
59768,"CabernetSauvignon100%,"
59769,"Carmenere100%,"
59770,"CabernetSauvignon100%,"
59771,"Carmenere100%,"
59772,"CabernetSauvignon100%,"
59773,"Syrah75%,PetitSyrah14%,Cinsault6%,PetitVerdot5%,"
59774,"CabernetSauvignon60%,Syrah20%,Carignan20%,"
59777,"Chardonnay60%,PinotNoir40%,"
59778,"Chardonnay100%,"
59779,"Chardonnay55%,PinotNoir45%,"
59780,"CabernetSauvignon65%,Carmenere35%,"
59781,"CabernetSauvignon60%,Merlot40%,"
59782,"CabernetSauvignon100%,"
59783,"Merlot100%,"
59784,"SauvignonBlanc100%,"
59785,"CabernetSauvignon100%,"
59786,"Syrah100%,"
59787,"PinotNoir100%,"
59788,"SauvignonBlanc100%,"
59792,"CabernetSauvignon100%,"
59793,"CabernetSauvignon70%,Carmenere15%,Syrah10%,Malbec5%,"
59794,"CabernetSauvignon75%,Carmenere10%,Syrah10%,Malbec10%,"
59798,"Blend,"
59801,"Malbec100%,"
59803,"Malbec100%,"
59804,"Malbec100%,"
59806,"Malbec79%,CabernetFranc11%,CabernetSauvignon7%,PetitVerdot3%,"
59812,"Chardonnay100%,"
59813,"Blend,"
59814,"PinotGris100%,"
59815,"PinotNoir100%,"
59817,"PinotNoir100%,"
59818,"PinotNoir100%,"
59819,"PinotNoir100%,"
59820,"PinotNoir100%,"
59821,"PinotNoir100%,"
59822,"PinotNoir100%,"
59823,"Chardonnay100%,"
59824,"PinotNoir100%,"
59825,"PinotNoir100%,"
59826,"PinotGris100%,"
59827,"CabernetSauvignon100%,"
59829,"Sangiovese100%,"
59831,"Chardonnay100%,"
59832,"CabernetSauvignon86%,Merlot14%,"
59833,"CabernetSauvignon86%,Merlot14%,"
59834,"CabernetSauvignon86%,Merlot14%,"
59835,"CabernetSauvignon86%,Merlot14%,"
59836,"CabernetSauvignon86%,Merlot14%,"
59837,"CabernetSauvignon100%,"
59838,"CabernetSauvignon100%,"
59839,"CabernetSauvignon100%,"
59840,"CabernetSauvignon100%,"
59841,"CabernetSauvignon100%,"
59842,"CabernetSauvignon100%,"
59843,"CabernetSauvignon100%,"
59844,"CabernetSauvignon100%,"
59847,"CabernetSauvignon88%,Merlot10%,PetitVerdot2%,"
59848,"Blend,"
59851,"CabernetSauvignon91%,Merlot4%,CabernetFranc3%,"
59852,"Chardonnay100%,"
59853,"Zinfandel86%,PetitSyrah13%,Barbera1%,"
59854,"SauvignonBlanc100%,"
59855,"Chardonnay100%,"
59856,"PinotNoir100%,"
59860,"PinotNoir100%,"
59863,"CabernetSauvignon100%,"
59864,"Merlot100%,"
59865,"WhiteZinfandel100%,"
59866,"Moscato100%,"
59867,"Chardonnay100%,"
59868,"Blend,"
59869,"Blend,"
59870,"Blend,"
59871,"Blend,"
59873,"Merlot90%,CabernetSauvignon5%,CabernetFranc5%,,"
59876,"Merlot80%,CabernetSauvignon10%,CabernetFranc10%,"
59877,"SauvignonBlanc50%,Muscadelle50%,"
59878,"Merlot95%,CabernetSauvignon3%,CabernetFranc2%,"
59879,"Merlot70%,CabernetSauvignon30%,"
59880,"CabernetSauvignon50%,Merlot50%,"
59881,"Muscadelle100%,"
59882,"SauvignonBlanc100%,"
59883,"Merlot100%,"
59884,"Merlot100%,"
59885,"Merlot100%,"
59886,"Blend,"
59887,"Blend,"
59888,"Semillon50%,SauvignonBlanc50%,"
59889,"Merlot70%,,CabernetSauvignon15%,,CabernetFranc10%,,PetitVerdot5%,"
59890,"Merlot70%,,CabernetSauvignon20%,,CabernetFranc10%,"
59891,"CabernetSauvignon50%,,Merlot40%,,CabernetFranc10%,"
59892,"Merlot90%,CabernetSauvignon10%,"
59893,"NA,"
59894,"Semillon55%,,SauvignonBlanc45%,"
59895,"Chardonnay100%,"
59896,"PinotNoir100%,"
59897,"PinotNoir100%,"
59900,"PinotNoir100%,"
59901,"PinotNoir100%,"
59902,"PinotNoir100%,"
59903,"Chardonnay100%,"
59904,"PinotNoir100%,"
59905,"PinotNoir100%,"
59906,"PinotNoir100%,"
59907,"Chardonnay100%,"
59908,"Chardonnay100%,"
59910,"PinotMeunier40%,PinotNoir35%,Chardonnay25%,"
59913,"PinotNoir60%,Chardonnay40%,"
59916,"CabernetSauvignon,Merlot,"
59919,"PinotNoir100%,"
59920,"PinotNoir100%,"
59921,"CabernetSauvignon,Merlot,CabernetFranc,"
59922,"CabernetSauvignon100%,"
59923,"Moscato100%,"
59924,"Merlot,"
59925,"Moscato100%,"
59927,"CabernetSauvignon100%,"
59929,"Syrah100%,"
59932,"Chardonnay100%,"
59935,"Tempranillo100%,"
59936,"Tempranillo100%,"
59937,"Tempranillo97%,Graciano3%,"
59938,"Tempranillo100%,"
59939,"Tempranillo100%,"
59941,"Tempranillo85%,Graciano15%,"
59942,"Tempranillo100%,"
59952,"Grenache65%,Mourvedre25%,Syrah10%,"
59954,"Furmint70%,H?rslevel?25%,MuscatLunel5%,"
59957,"Furmint,H?rslevel?,MuscatLunel,"
59958,"GruenerVeltliner,"
59959,"GruenerVeltliner100%,"
59960,"GruenerVeltliner,"
59961,"Kerner,PinotGris,"
59962,"Scheurebe,PinotBlanc,PinotGris,"
59963,"Dornfelder100%,"
59968,"Riesling100%,"
59969,"Riesling100%,"
59976,"Marsanne90%,Roussanne10%,"
59977,"Riesling100%,"
59978,"Riesling100%,"
59979,"Riesling100%,"
59980,"Riesling100%,"
59981,"Riesling100%,"
59982,"CabernetSauvignon60%,CabernetFranc30%,Merlot10%,"
59983,"CabernetSauvignon60%,CabernetFranc30%,Merlot10%,"
59984,"CabernetSauvignon60%,CabernetFranc30%,Merlot10%,"
59985,"CabernetSauvignon60%,CabernetFranc30%,Merlot10%,"
59986,"CabernetSauvignon60%,CabernetFranc30%,Merlot10%,"
59988,"CabernetSauvignon60%,CabernetFranc30%,Merlot10%,"
59989,"CabernetSauvignon60%,CabernetFranc30%,Merlot10%,"
59990,"CabernetSauvignon60%,CabernetFranc30%,Merlot10%,"
59991,"CabernetSauvignon60%,CabernetFranc30%,Merlot10%,"
59993,"CabernetSauvignon50%,Merlot40%,Carmenere10%,"
59994,"SauvignonBlanc100%,"
59995,"Primitivo40%,Montepulciano30%,Nerod'Avola20%,Merlot10%,"
59996,"Prosecco100%,"
59997,"Nerod’Avola100%,"
59998,"Primitivo40%,Montepulciano30%,Nerod'Avola20%,Merlot10%,"
59999,"Viognier40%,Chardonnay30%,Vermentino20%,pecorino10%,"
60000,"Sangiovese30%,Aglianico30%,CabernetSauvignon30%,Nerod'Avola10%,"
60001,"Sangiovese95%,Canaiolo5%,"
60002,"Sangiovese85%,Merlot15%,"
60003,"Sangiovese90%,CabernetSauvignon10%,"
60005,"Brunello100%,"
60006,"Brunello100%,"
60007,"Corvina100%,"
60008,"Corvina,Rondinella,Molinara,Barbera,"
60009,"Barbera100%,"
60010,"Nebbiolo100%,"
60011,"Nebbiolo100%,"
60012,"Freisa100%,"
60013,"Moscato100%,"
60014,"Sangiovese,LambruscoGrasparossa,"
60015,"Moscato100%,"
60016,"Brachetto100%,"
60018,"Chardonnay100%,"
60019,"Brachetto100%,"
60020,"Barbera100%,"
60021,"Barbera33.3%,CabernetSauvignon33%,Nebbiolo33%,"
60022,"PinotNoir100%,"
60023,"PinotNoir100%,"
60024,"PinotNoir100%,"
60025,"PinotNoir100%,"
60026,"PinotNoir100%,"
60027,"PinotNoir100%,"
60028,"GrenacheNoir60%,Syrah30%,Mourvedre10%,"
60029,"GrenacheBlanc,Clairette,Roussanne,"
60030,"GrenacheNoir55%,Syrah15%,Mourvedre15%,Cinsault5%,"
60032,"Grenache70%,Syrah15%,Mourvedre10%,etc5%,"
60033,"Grenache50%,Syrah30%,Mourvedre10%,etc10%,"
60034,"Chardonnay100%,"
60035,"Chardonnay100%,"
60036,"Syrah,"
60037,"Grenache85%,Mourvedre15%,"
60038,"Grenache70%,Mourvedre17%,Syrah10%,Cinsault3%,"
60039,"Roussanne80%,GrenacheBlanc20%,"
60040,"Grenache85%,Mourvedre5%,Syrah5%,Cinsault5%,"
60041,"PinotNoir100%,"
60042,"PinotNoir100%,"
60043,"PinotNoir100%,"
60044,"PinotNoir100%,"
60045,"PinotNoir100%,"
60046,"PinotNoir100%,"
60047,"Chardonnay,"
60048,"PinotNoir100%,"
60049,"PinotNoir100%,"
60050,"Merlot88%,CabernetFranc7%,CabernetSauvignon5%,"
60051,"SauvignonBlanc100%,"
60052,"Merlot88%,CabernetFranc12%,"
60053,"Syrah89%,Viognier11%,"
60054,"CabernetSauvignon65%,Merlot23%,PetitVerdot12%,"
60055,"Tempranillo100%,"
60056,"Tempranillo100%,"
60057,"Tempranillo100%,"
60058,"Tempranillo100%,"
60060,"Carignan45%,Garnacha35%,CabernetSauvignon10%,Merlot,Syrah10%,"
60061,"Carinyena100%,"
60062,"Carinyena45%,Grenache35%,CabernetSauvignon10%,Merlot,Syrah10%,"
60063,"Carinyena100%,"
60064,"CabernetSauvignon65%,Merlot20%,Sangiovese15%,"
60065,"CabernetSauvignon60%,CabernetFranc20%,Merlot10%,Sangiovese10%,"
60066,"Sangiovese,"
60067,"Sangiovese,"
60068,"Sangiovese,"
60069,"Nebbiolo100%,"
60070,"Nebbiolo100%,"
60071,"Nebbiolo100%,"
60072,"Nebbiolo100%,"
60073,"Chardonnay100%,"
60074,"NerelloMascalese100%,"
60075,"NerelloMascalese100%,"
60076,"Syrah100%,"
60077,"NerelloMascalese100%,"
60079,"PetitVerdot,Cesanesed’Affile,"
60080,"Syrah55%,CabernetSauvignon27%,PetitVerdot18%,"
60081,"Syrah93%,Viognier7%,"
60082,"Syrah34%,Grenache42%,Mourvedre24%,"
60083,"CabernetSauvignon42%,Syrah42%,PetitVerdot16%,"
60084,"CabernetSauvignon70%,Merlot23%,PetitVerdot7%,"
60086,"Chardonnay100%,"
60087,"PinotNoir100%,"
60088,"CabernetSauvignon95%,CabernetFranc5%,"
60089,"Grenache65%,Mourvedre20%,Syrah10%,Vaccarese,Counoise,Muscardin5%,"
60090,"Grenache65%,Mourvedre20%,Syrah10%,Vaccarese,Counoise,Muscardin5%,"
60091,"Grenache65%,Mourvedre20%,Syrah10%,Vaccarese,Counoise,Muscardin5%,"
60092,"Chardonnay100%,"
60093,"CabernetSauvignon86%,Merlot14%,"
60095,"TourigaNacional70%,TourigaFranca30%,"
60096,"GrenacheBlanc,ClairetteBlanc,Roussanne,Picpoul,BourboulencBlanc,"
60097,"TourigaNacional56%,TourigaFranca30%,TintaBarroca7%,TintaRoriz7%,"
60098,"TintaBarroca36%,TintaRoriz31%MTintaFranca10%,TourigaNacional9%,TourigaFranca9%,etc5%,"
60099,"Marsanne100%,"
60100,"Marsanne100%,"
60101,"Syrah100%,"
60103,"Syrah92%,Marsanne8%,"
60108,"Chardonnay100%,"
60115,"PinotNoir100%,"
60117,"Chardonnay100%,"
60118,"Chardonnay100%,"
60120,"Chardonnay100%,"
60121,"PinotNoir100%,"
60122,"PinotNoir100%,"
60123,"PinotNoir100%,"
60125,"Chardonnay100%,"
60126,"PinotNoir100%,"
60128,"Chardonnay100%,"
60129,"PinotNoir100%,"
60130,"Gamay80%,PinotNoir20%,"
60131,"Aligote100%,"
60134,"PinotNoir100%,"
60136,"PinotNoir100%,"
60137,"PinotNoir100%,"
60140,"PinotNoir100%,"
60141,"PinotNoir100%,"
60143,"PinotNoir100%,"
60144,"PinotNoir100%,"
60145,"Chardonnay100%,"
60147,"PinotNoir100%,"
60148,"PinotNoir100%,"
60149,"PinotNoir100%,"
60150,"PinotNoir100%,"
60151,"PinotNoir100%,"
60152,"PinotNoir100%,"
60153,"PinotNoir100%,"
60154,"Chardonnay100%,"
60156,"PinotNoir100%,"
60157,"PinotNoir100%,"
60158,"PinotNoir100%,"
60159,"PinotNoir100%,"
60161,"PinotNoir100%,"
60162,"PinotNoir100%,"
60163,"Gamay70%,PinotNoir30%,"
60164,"Gamay,PinotNoir,"
60165,"PinotNoir100%,"
60166,"Chardonnay100%,"
60167,"PinotNoir100%,"
60168,"PinotNoir100%,"
60169,"PinotNoir100%,"
60170,"PinotNoir100%,"
60171,"PinotNoir100%,"
60172,"PinotNoir100%,"
60173,"PinotNoir,"
60174,"PinotNoir100%,"
60175,"PinotNoir100%,"
60176,"PinotNoir100%,"
60177,"Chardonnay100%,"
60178,"Chardonnay100%,"
60179,"Chardonnay100%,"
60180,"Chardonnay100%,"
60181,"CabernetSauvignon,"
60182,"SauvignonBlanc,"
60183,"Merlot,"
60184,"Syrah,"
60185,"PinotGris,"
60186,"NA,"
60187,"Riesling50%,Samling20%,Rivaner20%,GelberMuskateller10%,,"
60188,"Blend,"
60189,"Blend,"
60190,"Chardonnay100%,"
60191,"PinotNoir,"
60192,"PinotNoir100%,"
60193,"PinotNoir100%,"
60194,None
60195,None
60196,"Tempranillo100%,"
60197,"Tempranillo,"
60198,"Tempranillo100%,"
60199,"Tempranillo100%,"
60201,"Tempranillo90%,Graciano10%,"
60202,"Chardonnay83%,Macabeo12%,PinotNoir5%,"
60203,"Tempranillo70%,Syrah25%,PinotNoir5%,"
60204,"Chardonnay,"
60205,"Barbera100%,"
60206,"Barbera100%,"
60207,"Barbera100%,"
60208,"Sangiovese80%,Canaiolo15%,Merlot5%,"
60209,"CabernetSauvignon,Merlot,Oseleta,"
60210,"Sangiovese90%,Canaiolo5%,Colorino5%,"
60211,"CabernetSauvignon,"
60212,"Moscato100%,"
60213,"PinotNoir70%,Chardonnay30%,"
60214,"PinotNoir100%,"
60215,"PinotNoir90%,Chardonnay10%,"
60216,"PinotNoir65%Chardonnay35%,"
60217,"Ortega100%,"
60218,"Riesling100%,"
60219,"GrunerVeltliner100%,"
60220,"Riesling100%,"
60222,"SauvignonBlanc100%,"
60223,"N/A,"
60225,"Chardonnay,"
60226,"Shiraz,"
60227,"Shiraz,"
60228,"N/A,"
60229,"N/A,"
60230,None
60231,None
60232,"N/A,"
60233,"Graciano,"
60234,"N/A,"
60235,"Tempranillo,"
60236,"Garnacha,"
60237,"N/A,"
60238,"N/A,"
60239,"N/A,"
60240,"N/A,"
60241,"Nebbiolo,"
60242,"N/A,"
60243,"PinotNoir,"
60244,"CabernetSauvignon100%,"
60245,"Merlot50%,CabernetSauvignon40%,CabernetFranc10%,"
60246,"Carmenere,"
60247,"PetitSirah75%,Zinfandel25%,"
60248,"Tempranillo,"
60249,"PinotNoir100%,"
60250,"PinotNoir100%,"
60251,"Grenache,Syrah,"
60252,"Grenache,Syrah,"
60253,"N/A,"
60254,"Grenache70%,Syrah30%,"
60255,"N/A,"
60256,"PinotNoir100%,"
60257,"PinotNoir100%,"
60258,"PinotNoir100%,"
60260,"PinotNoir100%,"
60261,"PinotNoir100%,"
60262,"PinotNoir100%,"
60263,"PinotNoir100%,"
60264,"PinotNoir100%,"
60265,"PinotNoir100%,"
60266,"PinotNoir100%,"
60267,"PinotNoir,"
60268,"PinotNoir100%,"
60269,"PinotNoir100%,"
60270,"PinotNoir100%,"
60271,"PinotNoir100%,"
60272,"PinotNoir100%,"
60273,"PinotNoir100%,"
60274,"PinotNoir100%,"
60276,"CabernetSauvignon60%,Merlot40%,"
60277,"PinotNoir100%,"
60278,"PinotNoir100%,"
60279,"CabernetSauvignon60%,Merlot33%,CabernetFranc4%,PetitVerdot3%,"
60280,"Blend,"
60281,"Blend,"
60282,"blend,"
60283,"Syrah,Grenache,Mourvedre,"
60284,"Syrah,Grenache,Mourvedre,"
60286,"blend,"
60287,"Blend,"
60288,"Primitivo,"
60289,"Primitivo,"
60290,"Blend,"
60291,"Malvasia,"
60292,"Primitivo,"
60293,"Primitivo,"
60294,"Blend,"
60295,"Blend,"
60296,"blend,"
60297,"PinotNoir100%,"
60298,"PinotNoir100%,"
60299,"PinotNoir100%,"
60300,"N/A,"
60301,"N/A,"
60302,"N/A,"
60303,"Monastrell,"
60304,"Monastrell,"
60305,"GrenacheNoir50%,Syrah30%,Mourvedre20%,"
60306,"N/A,"
60307,"N/A,"
60308,"Grenache,Syrah,Mourvedre,Cinsault,"
60309,"N/A,"
60310,"Syrah100%,"
60312,"Tempranillo90%,Garnacha5%,Mazuelo5%,"
60313,"N/A,"
60314,"N/A,"
60315,"BordeauxBlendRed(CabernetSauvignonBase),"
60316,"Monastrell60%,CabernetSauvignon30%,Syrah10%,"
60317,"BordeauxBlendRed(CabernetSauvignonBase),"
60318,"CabernetSauvignon65%,Merlot25%,PetitVerdot8%,CabernetFranc2%,"
60319,"CabernetSauvignon65%,Merlot25%,PetitVerdot8%,CabernetFranc2%,"
60320,"CabernetSauvignon65%,Merlot25%,PetitVerdot8%,CabernetFranc2%,"
60321,"CabernetSauvignon,"
60322,"Shiraz,"
60323,"N/A,"
60324,"N/A,"
60325,"Chardonnay20%,PinotNoir40%,PinotMeunier40%,"
60326,"N/A,"
60327,"PinotNoir86%,PinotMeunier14%,"
60328,"Syrah,"
60329,"GrunerVeltliner100%,"
60330,"Airen,"
60331,"PinotGrigio,"
60332,"Shiraz,"
60333,"N/A,"
60334,"Chardonnay100%,"
60335,"Riesling100%,"
60336,"CabernetSauvignon65%,Merlot25%,PetitVerdot8%,CabernetFranc2%,"
60337,"Riesling100%,"
60338,"CabernetSauvignon65%,Merlot25%,PetitVerdot8%,CabernetFranc2%,"
60339,"N/A,"
60340,"Grenache54%,Shiraz24%,Cinsaut16%,Mataro6%,"
60341,"CabernetSauvignon,"
60342,"Merlot70%,CabernetSauvignon15%,CabernetFranc15%,"
60343,"Merlot80%,CabernetSauvignon10%,CabernetFranc10%,"
60344,"Chardonnay100%,"
60345,"BordeauxBlendRed(CabernetSauvignonBase),"
60347,"Chardonnay100%,"
60348,"CabernetSauvignon,Merlot,CabernetFranc,PetitVerdot,"
60349,"PinotNoir,"
60350,"BordeauxBlendRed(CabernetSauvignonBase),"
60351,"Shiraz,"
60352,"Merlot60%,CabernetFranc30%,CabernetSauvignon10%,"
60353,"Mourvedre55%,Syrah30%,Grenache10%,Carignan5%,"
60354,"Grenache,Roussanne,Marsanne,Bourbolenc,"
60355,"Syrah40%,Grenache40%,Mourvedre20%,"
60356,"Grenache,Roussanne,Marsanne,Bourbolenc,"
60357,"PinotNoir,Gamay,"
60358,"PinotNoir,"
60359,"PinotNoir,"
60360,"PinotNoir100%,"
60361,"PinotNoir,"
60362,"PinotNoir,"
60363,"PinotNoir,"
60364,"PinotNoir,"
60365,"PinotNoir,"
60366,"PinotNoir,"
60367,"PinotNoir,"
60368,"PinotNoir,"
60369,"PinotNoir100%,"
60370,"Chardonnay,"
60371,"Chardonnay100%,"
60372,"PinotNoir,"
60373,"PinotNoir,"
60374,"PinotNoir,"
60375,"PinotNoir100%,"
60376,"Chardonnay100%,"
60377,"Chardonnay100%,"
60378,"PinotNoir,"
60379,"PinotNoir,"
60380,"PinotNoir,"
60381,"PinotNoir,"
60382,"Chardonnay,"
60384,"PinotNoir,"
60387,"PinotNoir,"
60388,"PinotNoir,"
60389,"PinotNoir,"
60390,"PinotNoir,"
60391,"Chardonnay,"
60392,"Chardonnay,"
60393,"Chardonnay,"
60394,"PinotNoir,"
60395,"PinotNoir,"
60396,"PinotNoir,"
60397,"PinotNoir,"
60398,"PinotNoir,"
60399,"PinotNoir,"
60400,"PinotNoir,"
60402,"Grenache75%,Mourvedre11%,Syrah11%,"
60403,"Grenache70%,Mourvedre,Syrah,Cinsault,Counoise30%,"
60404,"Grenache,Syrah,"
60405,"Syrah,"
60406,"Marsanne,Roussanne,"
60407,"Sangiovese,"
60408,"Sangiovese85%,CabernetSauvignon,Merlot,Syrah15%,"
60409,"Sangiovese,"
60410,"CabernetSauvignon,"
60411,"SangioveseGrosso100%,"
60412,"Nebbiolo100%,"
60413,"Nebbiolo100%,"
60414,"Nebbiolo100%,"
60415,"Nebbiolo100%,"
60416,"Sangiovese70%,Sagrantinodimontefalco15%,Merlot15%,"
60417,"Grenache,Syrah,"
60418,"Grenache,Syrah,"
60419,"N/A,"
60420,"GrunerVeltliner,"
60421,"PinotNoir,"
60422,"GrunerVeltliner,"
60423,"PinotNoir,"
60424,"PinotNoir,"
60425,"PetitVerdot,CabernetSauvignon,CabernetFranc,"
60426,"CabernetSauvignon,"
60427,"CabernetSauvignon96%,Carmenere4%,"
60428,"Carmenere95%,CabernetSauvignon5%,"
60429,"Syrah92%,CabernetSauvignon8%,"
60430,"CabernetSauvignon100%,"
60431,"Carmenere90%,CabernetSauvignon10%,"
60432,"SauvignonBlanc100%,"
60433,"Chardonnay100%,"
60434,"Shiraz43%,CabernetSauvignon42%,Grenache15%,"
60435,"Semillon35%,Colombard34%,Chardonnay31%,"
60436,"Shiraz100%,"
60437,"Chardonnay100%,"
60438,"CabernetSauvignon100%,"
60441,"Shiraz100%,"
60442,"Shiraz100%,"
60443,"Chardonnay100%,"
60444,"Chardonnay55%,PinotMeunier25%,PinotNoir20%,"
60445,"Trebbiano,"
60446,"Cerasuolo,"
60447,"Montepulciano,"
60448,"Nebbiolo100%,"
60449,"Nebbiolo,"
60450,"Nebbiolo,"
60451,"N/A,"
60452,"Nebbiolo,"
60453,"Nebbiolo,"
60454,"Nebbiolo,"
60455,"Nebbiolo100%,"
60456,"Nebbiolo,"
60457,"Nebbiolo100%,"
60458,"Nebbiolo,"
60459,"N/A,"
60460,"Merlot,"
60461,"Moscato,"
60462,"Prosecco,"
60463,"N/A,"
60464,"Sangiovese,"
60465,"Sangiovese50%,Colorino50%,"
60466,"Colorino,"
60468,"N/A,"
60469,"Merlot,"
60470,"FianoMinutolo100%,"
60471,"N/A,"
60472,"PinotGrigio,"
60473,"CabernetSauvignon,"
60474,"N/A,"
60475,"N/A,"
60476,"Monastrell70%,Syrah15%,Garnacha15%,"
60477,"Monastrell100%,"
60479,"CabernetSauvignon,"
60480,"Moscato,"
60481,"Chardonnay100%,"
60482,"Merlot87%,CabernetFranc11%,CabernetSauvignon2%,"
60483,"CabernetSauvignon,"
60484,"Merlot,CabernetFranc,"
60485,"Gamay80%,PinotNoir20%,"
60486,"Carmenere,"
60487,"CabernetSauvignon100%,"
60488,"Merlot100%,"
60489,"PinotNoir,"
60490,"Vermentino100%,"
60491,"Carmenere,"
60492,"CabernetSauvignon54%,Merlot46%,"
60493,"Dolcetto100%,"
60494,"Barbera100%,"
60495,"CabernetSauvignon75%,Merlot15%,PetitVerdot6%,Malbec3%,"
60496,"PinotNoir100%,"
60497,"Merlot77%,CabernetFranc23%,"
60498,"Vermentino100%,"
60499,"PinotNoir100%,"
60500,"Chardonnay,PinotMeunier,PinotNoir,"
60501,"Moscato100%,"
60502,"NA,"
60503,"CabernetSauvignon,"
60504,"Merlot,"
60505,"Syrah,"
60507,"Palomino,"
60508,"N/A,"
60509,"Merlot33%,CabernetSauvignon27%,CabernetFranc25%,Malbec12%,PetitVerdot3%,"
60510,"Syrah65%,,CabernetSauvignon35%,"
60511,"Tannat,"
60512,"Nebbiolo,"
60513,"PinotNoir100%,"
60514,"Syrah,"
60515,"N/A,"
60516,"N/A,"
60517,"N/A,"
60518,"Merlot,"
60519,"CabernetSauvignon,"
60520,"Zinfandel62%,CabernetSauvignon31%,Merlot7%,"
60521,"Merlot,"
60522,"CabernetSauvignon,"
60523,"Carmenere,"
60524,"SauvignonBlanc,"
60526,"Carmenere,"
60527,"CabernetSauvignon,"
60528,"Zinfandel,PetiteSirah,"
60529,"Merlot,"
60530,"Chardonnay,"
60531,"Chardonnay50%,PinotNoir50%,"
60532,"Sangiovese,"
60533,"Nebbiolo,"
60534,"N/A,"
60535,"Chardonnay,"
60536,"Malvasia,"
60537,"Malbec,"
60538,"CabernetSauvignon,"
60539,"CabernetSauvignon,"
60540,"N/A,"
60541,"Shiraz100%,"
60542,"Chardonnay100%,"
60543,"Tempranillo100%,"
60544,"Chardonnay100%,"
60545,"Chardonnay100%,"
60546,"Malbec100%,"
60547,"Malbec100%,"
60548,"CabernetSauvignon100%,"
60549,"SauvignonBlanc100%,"
60550,"PinotNoir100%,"
60551,"Syrah80%,GrenacheNoir20%,"
60552,"Syrah80%,GrenacheNoir20%,"
60553,"N/A,"
60554,"Merlot55%,CabernetFranc45%,"
60555,"GrenacheNoir90%,Syrah10%,"
60556,"Syrah,GrenacheNoir,"
60557,"Bourboulenc80%,Roussanne20%,"
60558,"Barbera100%,"
60559,"Brachetto100%,"
60560,"Brachetto100%,"
60561,"MoscatoBianco100%,"
60562,"MoscatoBianco100%,"
60563,"Dolcetto100%,"
60564,"Cortese100%,"
60565,"Glera100%,"
60566,"Raboso100%,"
60567,"Moscato100%,"
60568,"Tempranillo100%,"
60569,"Viura100%,"
60570,"CabernetSauvignon83%,Merlot14%,CabernetFranc2%,Malbec0.5%,PetitVerdot0.5%,"
60571,"CabernetSauvignon91%,PetitSyrah4.5%,PetitVerdot4.5%,"
60572,"CabernetSauvignon91%,PetitSyrah4.5%,PetitVerdot4.5%,"
60573,"Chardonnay93.2%,SauvignonBlanc6.6%,PinotBlanc0.2%,"
60574,"Chardonnay93.2%,SauvignonBlanc6.6%,PinotBlanc0.2%,"
60575,"Chardonnay93.2%,SauvignonBlanc6.6%,PinotBlanc0.2%,"
60576,"PetitSyrah99.4%,Syrah0.6%,"
60577,"WhiteZinfandel,"
60578,"Syrah70%,Tempranillo17%,Zinfandel13%,"
60579,"Moscato,Chardonnay,Symphony,CheninBlanc,PinotGrigio,"
60580,"CabernetSauvignon47%,Merlot38%,CabernetFranc15%,"
60581,"Riesling,"
60582,"Shiraz,"
60583,"Chardonnay,"
60584,"Shiraz94%,Viognier6%,"
60585,"PinotNoir100%,"
60586,"Syrah100%,"
60587,"N/A,"
60588,"SauvignonBlanc,"
60589,"SauvignonBlanc,"
60590,"SauvignonBlanc,"
60591,"PinotNoir,"
60592,"SauvignonBlanc,"
